"Título de trazado: test_lab"
"N.º","Fecha Tiempo, GMT+02:00","Pres abs, kPa (LGR S/N: 20370562, SEN S/N: 20370562, LBL: PRES)","Temp, °C (LGR S/N: 20370562, SEN S/N: 20370562, LBL: TEMP)"
4502,08/21/18 12:18:25 PM,101.332,19.853
4503,08/21/18 12:18:26 PM,101.348,19.853
4504,08/21/18 12:18:27 PM,101.348,19.853
4505,08/21/18 12:18:28 PM,101.348,19.853
4506,08/21/18 12:18:29 PM,101.332,19.853
4507,08/21/18 12:18:30 PM,101.348,19.853
4508,08/21/18 12:18:31 PM,101.332,19.853
4509,08/21/18 12:18:32 PM,101.348,19.853
4510,08/21/18 12:18:33 PM,101.348,19.853
4511,08/21/18 12:18:34 PM,101.348,19.853
4512,08/21/18 12:18:35 PM,101.332,19.853
4513,08/21/18 12:18:36 PM,101.348,19.853
4514,08/21/18 12:18:37 PM,101.348,19.853
4515,08/21/18 12:18:38 PM,101.348,19.853
4516,08/21/18 12:18:39 PM,101.348,19.853
4517,08/21/18 12:18:40 PM,101.332,19.853
4518,08/21/18 12:18:41 PM,101.348,19.853
4519,08/21/18 12:18:42 PM,101.348,19.853
4520,08/21/18 12:18:43 PM,101.348,19.853
4521,08/21/18 12:18:44 PM,101.332,19.853
4522,08/21/18 12:18:45 PM,101.348,19.853
4523,08/21/18 12:18:46 PM,101.348,19.853
4524,08/21/18 12:18:47 PM,101.348,19.853
4525,08/21/18 12:18:48 PM,101.348,19.853
4526,08/21/18 12:18:49 PM,101.348,19.853
4527,08/21/18 12:18:50 PM,101.348,19.853
4528,08/21/18 12:18:51 PM,101.332,19.853
4529,08/21/18 12:18:52 PM,101.348,19.853
4530,08/21/18 12:18:53 PM,101.348,19.853
4531,08/21/18 12:18:54 PM,101.332,19.853
4532,08/21/18 12:18:55 PM,101.348,19.853
4533,08/21/18 12:18:56 PM,101.348,19.853
4534,08/21/18 12:18:57 PM,101.332,19.853
4535,08/21/18 12:18:58 PM,101.348,19.853
4536,08/21/18 12:18:59 PM,101.348,19.853
4537,08/21/18 12:19:00 PM,101.348,19.853
4538,08/21/18 12:19:01 PM,101.332,19.853
4539,08/21/18 12:19:02 PM,101.332,19.853
4540,08/21/18 12:19:03 PM,101.348,19.853
4541,08/21/18 12:19:04 PM,101.348,19.853
4542,08/21/18 12:19:05 PM,101.348,19.853
4543,08/21/18 12:19:06 PM,101.348,19.853
4544,08/21/18 12:19:07 PM,101.348,19.853
4545,08/21/18 12:19:08 PM,101.332,19.853
4546,08/21/18 12:19:09 PM,101.348,19.853
4547,08/21/18 12:19:10 PM,101.348,19.853
4548,08/21/18 12:19:11 PM,101.348,19.853
4549,08/21/18 12:19:12 PM,101.332,19.853
4550,08/21/18 12:19:13 PM,101.332,19.853
4551,08/21/18 12:19:14 PM,101.348,19.853
4552,08/21/18 12:19:15 PM,101.332,19.853
4553,08/21/18 12:19:16 PM,101.348,19.853
4554,08/21/18 12:19:17 PM,101.348,19.853
4555,08/21/18 12:19:18 PM,101.332,19.853
4556,08/21/18 12:19:19 PM,101.348,19.853
4557,08/21/18 12:19:20 PM,101.332,19.853
4558,08/21/18 12:19:21 PM,101.332,19.853
4559,08/21/18 12:19:22 PM,101.332,19.853
4560,08/21/18 12:19:23 PM,101.332,19.853
4561,08/21/18 12:19:24 PM,101.332,19.853
4562,08/21/18 12:19:25 PM,101.332,19.853
4563,08/21/18 12:19:26 PM,101.348,19.853
4564,08/21/18 12:19:27 PM,101.348,19.853
4565,08/21/18 12:19:28 PM,101.332,19.853
4566,08/21/18 12:19:29 PM,101.332,19.853
4567,08/21/18 12:19:30 PM,101.332,19.853
4568,08/21/18 12:19:31 PM,101.348,19.853
4569,08/21/18 12:19:32 PM,101.332,19.853
4570,08/21/18 12:19:33 PM,101.348,19.853
4571,08/21/18 12:19:34 PM,101.332,19.853
4572,08/21/18 12:19:35 PM,101.332,19.853
4573,08/21/18 12:19:36 PM,101.332,19.853
4574,08/21/18 12:19:37 PM,101.348,19.853
4575,08/21/18 12:19:38 PM,101.332,19.853
4576,08/21/18 12:19:39 PM,101.332,19.853
4577,08/21/18 12:19:40 PM,101.348,19.853
4578,08/21/18 12:19:41 PM,101.348,19.853
4579,08/21/18 12:19:42 PM,101.332,19.853
4580,08/21/18 12:19:43 PM,101.348,19.853
4581,08/21/18 12:19:44 PM,101.332,19.853
4582,08/21/18 12:19:45 PM,101.348,19.853
4583,08/21/18 12:19:46 PM,101.348,19.853
4584,08/21/18 12:19:47 PM,101.348,19.853
4585,08/21/18 12:19:48 PM,101.348,19.853
4586,08/21/18 12:19:49 PM,101.332,19.853
4587,08/21/18 12:19:50 PM,101.332,19.853
4588,08/21/18 12:19:51 PM,101.348,19.853
4589,08/21/18 12:19:52 PM,101.348,19.853
4590,08/21/18 12:19:53 PM,101.332,19.853
4591,08/21/18 12:19:54 PM,101.332,19.853
4592,08/21/18 12:19:55 PM,101.348,19.853
4593,08/21/18 12:19:56 PM,101.348,19.853
4594,08/21/18 12:19:57 PM,101.348,19.853
4595,08/21/18 12:19:58 PM,101.348,19.853
4596,08/21/18 12:19:59 PM,101.348,19.853
4597,08/21/18 12:20:00 PM,101.348,19.853
4598,08/21/18 12:20:01 PM,101.348,19.853
4599,08/21/18 12:20:02 PM,101.348,19.853
4600,08/21/18 12:20:03 PM,101.332,19.853
4601,08/21/18 12:20:04 PM,101.328,19.758
4602,08/21/18 12:20:05 PM,101.328,19.758
4603,08/21/18 12:20:06 PM,101.344,19.758
4604,08/21/18 12:20:07 PM,101.344,19.758
4605,08/21/18 12:20:08 PM,101.344,19.758
4606,08/21/18 12:20:09 PM,101.328,19.758
4607,08/21/18 12:20:10 PM,101.328,19.758
4608,08/21/18 12:20:11 PM,101.328,19.758
4609,08/21/18 12:20:12 PM,101.328,19.758
4610,08/21/18 12:20:13 PM,101.328,19.758
4611,08/21/18 12:20:14 PM,101.328,19.758
4612,08/21/18 12:20:15 PM,101.344,19.758
4613,08/21/18 12:20:16 PM,101.344,19.758
4614,08/21/18 12:20:17 PM,101.344,19.758
4615,08/21/18 12:20:18 PM,101.328,19.758
4616,08/21/18 12:20:19 PM,101.328,19.758
4617,08/21/18 12:20:20 PM,101.344,19.758
4618,08/21/18 12:20:21 PM,101.328,19.758
4619,08/21/18 12:20:22 PM,101.344,19.758
4620,08/21/18 12:20:23 PM,101.344,19.758
4621,08/21/18 12:20:24 PM,101.344,19.758
4622,08/21/18 12:20:25 PM,101.328,19.758
4623,08/21/18 12:20:26 PM,101.328,19.758
4624,08/21/18 12:20:27 PM,101.328,19.758
4625,08/21/18 12:20:28 PM,101.328,19.758
4626,08/21/18 12:20:29 PM,101.328,19.758
4627,08/21/18 12:20:30 PM,101.328,19.758
4628,08/21/18 12:20:31 PM,101.328,19.758
4629,08/21/18 12:20:32 PM,101.328,19.758
4630,08/21/18 12:20:33 PM,101.328,19.758
4631,08/21/18 12:20:34 PM,101.328,19.758
4632,08/21/18 12:20:35 PM,101.344,19.758
4633,08/21/18 12:20:36 PM,101.344,19.758
4634,08/21/18 12:20:37 PM,101.344,19.758
4635,08/21/18 12:20:38 PM,101.344,19.758
4636,08/21/18 12:20:39 PM,101.328,19.758
4637,08/21/18 12:20:40 PM,101.344,19.758
4638,08/21/18 12:20:41 PM,101.328,19.758
4639,08/21/18 12:20:42 PM,101.344,19.758
4640,08/21/18 12:20:43 PM,101.328,19.758
4641,08/21/18 12:20:44 PM,101.328,19.758
4642,08/21/18 12:20:45 PM,101.328,19.758
4643,08/21/18 12:20:46 PM,101.328,19.758
4644,08/21/18 12:20:47 PM,101.328,19.758
4645,08/21/18 12:20:48 PM,101.344,19.758
4646,08/21/18 12:20:49 PM,101.344,19.758
4647,08/21/18 12:20:50 PM,101.328,19.758
4648,08/21/18 12:20:51 PM,101.344,19.758
4649,08/21/18 12:20:52 PM,101.328,19.758
4650,08/21/18 12:20:53 PM,101.328,19.758
4651,08/21/18 12:20:54 PM,101.328,19.758
4652,08/21/18 12:20:55 PM,101.328,19.758
4653,08/21/18 12:20:56 PM,101.328,19.758
4654,08/21/18 12:20:57 PM,101.328,19.758
4655,08/21/18 12:20:58 PM,101.328,19.758
4656,08/21/18 12:20:59 PM,101.344,19.758
4657,08/21/18 12:21:00 PM,101.344,19.758
4658,08/21/18 12:21:01 PM,101.344,19.758
4659,08/21/18 12:21:02 PM,101.344,19.758
4660,08/21/18 12:21:03 PM,101.344,19.758
4661,08/21/18 12:21:04 PM,101.344,19.758
4662,08/21/18 12:21:05 PM,101.344,19.758
4663,08/21/18 12:21:06 PM,101.344,19.758
4664,08/21/18 12:21:07 PM,101.328,19.758
4665,08/21/18 12:21:08 PM,101.344,19.758
4666,08/21/18 12:21:09 PM,101.344,19.758
4667,08/21/18 12:21:10 PM,101.344,19.758
4668,08/21/18 12:21:11 PM,101.328,19.758
4669,08/21/18 12:21:12 PM,101.344,19.758
4670,08/21/18 12:21:13 PM,101.344,19.758
4671,08/21/18 12:21:14 PM,101.422,19.758
4672,08/21/18 12:21:15 PM,101.812,19.758
4673,08/21/18 12:21:16 PM,101.859,19.758
4674,08/21/18 12:21:17 PM,101.875,19.758
4675,08/21/18 12:21:18 PM,101.890,19.758
4676,08/21/18 12:21:19 PM,101.875,19.758
4677,08/21/18 12:21:20 PM,101.797,19.758
4678,08/21/18 12:21:21 PM,101.906,19.758
4679,08/21/18 12:21:22 PM,102.390,19.758
4680,08/21/18 12:21:23 PM,103.078,19.758
4681,08/21/18 12:21:24 PM,103.171,19.758
4682,08/21/18 12:21:25 PM,103.265,19.758
4683,08/21/18 12:21:26 PM,103.089,19.662
4684,08/21/18 12:21:27 PM,103.042,19.662
4685,08/21/18 12:21:28 PM,103.042,19.662
4686,08/21/18 12:21:29 PM,103.089,19.662
4687,08/21/18 12:21:30 PM,103.105,19.662
4688,08/21/18 12:21:31 PM,103.089,19.662
4689,08/21/18 12:21:32 PM,103.089,19.662
4690,08/21/18 12:21:33 PM,103.089,19.662
4691,08/21/18 12:21:34 PM,103.089,19.662
4692,08/21/18 12:21:35 PM,103.089,19.662
4693,08/21/18 12:21:36 PM,103.089,19.662
4694,08/21/18 12:21:37 PM,103.089,19.662
4695,08/21/18 12:21:38 PM,103.089,19.662
4696,08/21/18 12:21:39 PM,103.089,19.662
4697,08/21/18 12:21:40 PM,103.089,19.662
4698,08/21/18 12:21:41 PM,103.089,19.662
4699,08/21/18 12:21:42 PM,103.089,19.662
4700,08/21/18 12:21:43 PM,103.089,19.662
4701,08/21/18 12:21:44 PM,103.089,19.662
4702,08/21/18 12:21:45 PM,103.085,19.567
4703,08/21/18 12:21:46 PM,103.085,19.567
4704,08/21/18 12:21:47 PM,103.085,19.567
4705,08/21/18 12:21:48 PM,103.085,19.567
4706,08/21/18 12:21:49 PM,103.085,19.567
4707,08/21/18 12:21:50 PM,103.085,19.567
4708,08/21/18 12:21:51 PM,103.085,19.567
4709,08/21/18 12:21:52 PM,103.101,19.567
4710,08/21/18 12:21:53 PM,103.085,19.567
4711,08/21/18 12:21:54 PM,103.085,19.567
4712,08/21/18 12:21:55 PM,103.085,19.567
4713,08/21/18 12:21:56 PM,103.085,19.567
4714,08/21/18 12:21:57 PM,103.085,19.567
4715,08/21/18 12:21:58 PM,103.101,19.567
4716,08/21/18 12:21:59 PM,103.085,19.567
4717,08/21/18 12:22:00 PM,103.085,19.567
4718,08/21/18 12:22:01 PM,103.081,19.472
4719,08/21/18 12:22:02 PM,103.081,19.472
4720,08/21/18 12:22:03 PM,103.081,19.472
4721,08/21/18 12:22:04 PM,103.097,19.472
4722,08/21/18 12:22:05 PM,103.081,19.472
4723,08/21/18 12:22:06 PM,103.081,19.472
4724,08/21/18 12:22:07 PM,103.097,19.472
4725,08/21/18 12:22:08 PM,103.081,19.472
4726,08/21/18 12:22:09 PM,103.081,19.472
4727,08/21/18 12:22:10 PM,103.081,19.472
4728,08/21/18 12:22:11 PM,103.097,19.472
4729,08/21/18 12:22:12 PM,103.097,19.472
4730,08/21/18 12:22:13 PM,103.097,19.472
4731,08/21/18 12:22:14 PM,103.097,19.472
4732,08/21/18 12:22:15 PM,103.097,19.472
4733,08/21/18 12:22:16 PM,103.093,19.377
4734,08/21/18 12:22:17 PM,103.093,19.377
4735,08/21/18 12:22:18 PM,103.093,19.377
4736,08/21/18 12:22:19 PM,103.093,19.377
4737,08/21/18 12:22:20 PM,103.093,19.377
4738,08/21/18 12:22:21 PM,103.093,19.377
4739,08/21/18 12:22:22 PM,103.093,19.377
4740,08/21/18 12:22:23 PM,103.093,19.377
4741,08/21/18 12:22:24 PM,103.093,19.377
4742,08/21/18 12:22:25 PM,103.093,19.377
4743,08/21/18 12:22:26 PM,103.093,19.377
4744,08/21/18 12:22:27 PM,103.093,19.377
4745,08/21/18 12:22:28 PM,103.093,19.377
4746,08/21/18 12:22:29 PM,103.093,19.377
4747,08/21/18 12:22:30 PM,103.093,19.377
4748,08/21/18 12:22:31 PM,103.093,19.377
4749,08/21/18 12:22:32 PM,103.089,19.282
4750,08/21/18 12:22:33 PM,103.089,19.282
4751,08/21/18 12:22:34 PM,103.089,19.282
4752,08/21/18 12:22:35 PM,103.089,19.282
4753,08/21/18 12:22:36 PM,103.089,19.282
4754,08/21/18 12:22:37 PM,103.089,19.282
4755,08/21/18 12:22:38 PM,103.104,19.282
4756,08/21/18 12:22:39 PM,103.104,19.282
4757,08/21/18 12:22:40 PM,103.104,19.282
4758,08/21/18 12:22:41 PM,103.104,19.282
4759,08/21/18 12:22:42 PM,103.089,19.282
4760,08/21/18 12:22:43 PM,103.104,19.282
4761,08/21/18 12:22:44 PM,103.089,19.282
4762,08/21/18 12:22:45 PM,103.089,19.282
4763,08/21/18 12:22:46 PM,103.089,19.282
4764,08/21/18 12:22:47 PM,103.089,19.282
4765,08/21/18 12:22:48 PM,103.089,19.282
4766,08/21/18 12:22:49 PM,103.084,19.187
4767,08/21/18 12:22:50 PM,103.084,19.187
4768,08/21/18 12:22:51 PM,103.084,19.187
4769,08/21/18 12:22:52 PM,103.084,19.187
4770,08/21/18 12:22:53 PM,103.084,19.187
4771,08/21/18 12:22:54 PM,103.100,19.187
4772,08/21/18 12:22:55 PM,103.100,19.187
4773,08/21/18 12:22:56 PM,103.084,19.187
4774,08/21/18 12:22:57 PM,103.084,19.187
4775,08/21/18 12:22:58 PM,103.084,19.187
4776,08/21/18 12:22:59 PM,103.084,19.187
4777,08/21/18 12:23:00 PM,103.084,19.187
4778,08/21/18 12:23:01 PM,103.084,19.187
4779,08/21/18 12:23:02 PM,103.084,19.187
4780,08/21/18 12:23:03 PM,103.084,19.187
4781,08/21/18 12:23:04 PM,103.084,19.187
4782,08/21/18 12:23:05 PM,103.100,19.187
4783,08/21/18 12:23:06 PM,103.096,19.092
4784,08/21/18 12:23:07 PM,103.096,19.092
4785,08/21/18 12:23:08 PM,103.096,19.092
4786,08/21/18 12:23:09 PM,103.096,19.092
4787,08/21/18 12:23:10 PM,103.080,19.092
4788,08/21/18 12:23:11 PM,103.096,19.092
4789,08/21/18 12:23:12 PM,103.096,19.092
4790,08/21/18 12:23:13 PM,103.096,19.092
4791,08/21/18 12:23:14 PM,103.080,19.092
4792,08/21/18 12:23:15 PM,103.096,19.092
4793,08/21/18 12:23:16 PM,103.096,19.092
4794,08/21/18 12:23:17 PM,103.096,19.092
4795,08/21/18 12:23:18 PM,103.096,19.092
4796,08/21/18 12:23:19 PM,103.096,19.092
4797,08/21/18 12:23:20 PM,103.096,19.092
4798,08/21/18 12:23:21 PM,103.096,19.092
4799,08/21/18 12:23:22 PM,103.096,19.092
4800,08/21/18 12:23:23 PM,103.096,19.092
4801,08/21/18 12:23:24 PM,103.096,19.092
4802,08/21/18 12:23:25 PM,103.096,19.092
4803,08/21/18 12:23:26 PM,103.092,18.996
4804,08/21/18 12:23:27 PM,103.076,18.996
4805,08/21/18 12:23:28 PM,103.092,18.996
4806,08/21/18 12:23:29 PM,103.092,18.996
4807,08/21/18 12:23:30 PM,103.092,18.996
4808,08/21/18 12:23:31 PM,103.092,18.996
4809,08/21/18 12:23:32 PM,103.092,18.996
4810,08/21/18 12:23:33 PM,103.092,18.996
4811,08/21/18 12:23:34 PM,103.092,18.996
4812,08/21/18 12:23:35 PM,103.092,18.996
4813,08/21/18 12:23:36 PM,103.092,18.996
4814,08/21/18 12:23:37 PM,103.092,18.996
4815,08/21/18 12:23:38 PM,103.092,18.996
4816,08/21/18 12:23:39 PM,103.092,18.996
4817,08/21/18 12:23:40 PM,103.092,18.996
4818,08/21/18 12:23:41 PM,103.092,18.996
4819,08/21/18 12:23:42 PM,103.092,18.996
4820,08/21/18 12:23:43 PM,103.092,18.996
4821,08/21/18 12:23:44 PM,103.092,18.996
4822,08/21/18 12:23:45 PM,103.092,18.996
4823,08/21/18 12:23:46 PM,103.092,18.996
4824,08/21/18 12:23:47 PM,103.088,18.901
4825,08/21/18 12:23:48 PM,103.088,18.901
4826,08/21/18 12:23:49 PM,103.088,18.901
4827,08/21/18 12:23:50 PM,103.088,18.901
4828,08/21/18 12:23:51 PM,103.088,18.901
4829,08/21/18 12:23:52 PM,103.088,18.901
4830,08/21/18 12:23:53 PM,103.088,18.901
4831,08/21/18 12:23:54 PM,103.088,18.901
4832,08/21/18 12:23:55 PM,103.088,18.901
4833,08/21/18 12:23:56 PM,103.088,18.901
4834,08/21/18 12:23:57 PM,103.088,18.901
4835,08/21/18 12:23:58 PM,103.088,18.901
4836,08/21/18 12:23:59 PM,103.103,18.901
4837,08/21/18 12:24:00 PM,103.088,18.901
4838,08/21/18 12:24:01 PM,103.088,18.901
4839,08/21/18 12:24:02 PM,103.088,18.901
4840,08/21/18 12:24:03 PM,103.088,18.901
4841,08/21/18 12:24:04 PM,103.088,18.901
4842,08/21/18 12:24:05 PM,103.088,18.901
4843,08/21/18 12:24:06 PM,103.088,18.901
4844,08/21/18 12:24:07 PM,103.084,18.806
4845,08/21/18 12:24:08 PM,103.084,18.806
4846,08/21/18 12:24:09 PM,103.099,18.806
4847,08/21/18 12:24:10 PM,103.084,18.806
4848,08/21/18 12:24:11 PM,103.084,18.806
4849,08/21/18 12:24:12 PM,103.084,18.806
4850,08/21/18 12:24:13 PM,103.084,18.806
4851,08/21/18 12:24:14 PM,103.099,18.806
4852,08/21/18 12:24:15 PM,103.084,18.806
4853,08/21/18 12:24:16 PM,103.084,18.806
4854,08/21/18 12:24:17 PM,103.084,18.806
4855,08/21/18 12:24:18 PM,103.084,18.806
4856,08/21/18 12:24:19 PM,103.099,18.806
4857,08/21/18 12:24:20 PM,103.084,18.806
4858,08/21/18 12:24:21 PM,103.084,18.806
4859,08/21/18 12:24:22 PM,103.084,18.806
4860,08/21/18 12:24:23 PM,103.084,18.806
4861,08/21/18 12:24:24 PM,103.084,18.806
4862,08/21/18 12:24:25 PM,103.099,18.806
4863,08/21/18 12:24:26 PM,103.084,18.806
4864,08/21/18 12:24:27 PM,103.099,18.806
4865,08/21/18 12:24:28 PM,103.084,18.806
4866,08/21/18 12:24:29 PM,103.084,18.806
4867,08/21/18 12:24:30 PM,103.084,18.806
4868,08/21/18 12:24:31 PM,103.084,18.806
4869,08/21/18 12:24:32 PM,103.084,18.806
4870,08/21/18 12:24:33 PM,103.079,18.711
4871,08/21/18 12:24:34 PM,103.095,18.711
4872,08/21/18 12:24:35 PM,103.095,18.711
4873,08/21/18 12:24:36 PM,103.095,18.711
4874,08/21/18 12:24:37 PM,103.095,18.711
4875,08/21/18 12:24:38 PM,103.095,18.711
4876,08/21/18 12:24:39 PM,103.095,18.711
4877,08/21/18 12:24:40 PM,103.095,18.711
4878,08/21/18 12:24:41 PM,103.095,18.711
4879,08/21/18 12:24:42 PM,103.079,18.711
4880,08/21/18 12:24:43 PM,103.095,18.711
4881,08/21/18 12:24:44 PM,103.095,18.711
4882,08/21/18 12:24:45 PM,103.095,18.711
4883,08/21/18 12:24:46 PM,103.095,18.711
4884,08/21/18 12:24:47 PM,103.095,18.711
4885,08/21/18 12:24:48 PM,103.095,18.711
4886,08/21/18 12:24:49 PM,103.095,18.711
4887,08/21/18 12:24:50 PM,103.095,18.711
4888,08/21/18 12:24:51 PM,103.095,18.711
4889,08/21/18 12:24:52 PM,103.079,18.711
4890,08/21/18 12:24:53 PM,103.095,18.711
4891,08/21/18 12:24:54 PM,103.095,18.711
4892,08/21/18 12:24:55 PM,103.095,18.711
4893,08/21/18 12:24:56 PM,103.079,18.711
4894,08/21/18 12:24:57 PM,103.095,18.711
4895,08/21/18 12:24:58 PM,103.079,18.711
4896,08/21/18 12:24:59 PM,103.079,18.711
4897,08/21/18 12:25:00 PM,103.079,18.711
4898,08/21/18 12:25:01 PM,103.079,18.711
4899,08/21/18 12:25:02 PM,103.091,18.616
4900,08/21/18 12:25:03 PM,103.091,18.616
4901,08/21/18 12:25:04 PM,103.091,18.616
4902,08/21/18 12:25:05 PM,103.075,18.616
4903,08/21/18 12:25:06 PM,103.091,18.616
4904,08/21/18 12:25:07 PM,103.091,18.616
4905,08/21/18 12:25:08 PM,103.091,18.616
4906,08/21/18 12:25:09 PM,103.091,18.616
4907,08/21/18 12:25:10 PM,103.091,18.616
4908,08/21/18 12:25:11 PM,103.091,18.616
4909,08/21/18 12:25:12 PM,103.091,18.616
4910,08/21/18 12:25:13 PM,103.091,18.616
4911,08/21/18 12:25:14 PM,103.091,18.616
4912,08/21/18 12:25:15 PM,103.091,18.616
4913,08/21/18 12:25:16 PM,103.091,18.616
4914,08/21/18 12:25:17 PM,103.091,18.616
4915,08/21/18 12:25:18 PM,103.091,18.616
4916,08/21/18 12:25:19 PM,103.091,18.616
4917,08/21/18 12:25:20 PM,103.091,18.616
4918,08/21/18 12:25:21 PM,103.091,18.616
4919,08/21/18 12:25:22 PM,103.091,18.616
4920,08/21/18 12:25:23 PM,103.107,18.616
4921,08/21/18 12:25:24 PM,103.091,18.616
4922,08/21/18 12:25:25 PM,103.091,18.616
4923,08/21/18 12:25:26 PM,103.075,18.616
4924,08/21/18 12:25:27 PM,103.091,18.616
4925,08/21/18 12:25:28 PM,103.091,18.616
4926,08/21/18 12:25:29 PM,103.091,18.616
4927,08/21/18 12:25:30 PM,103.091,18.616
4928,08/21/18 12:25:31 PM,103.091,18.616
4929,08/21/18 12:25:32 PM,103.091,18.616
4930,08/21/18 12:25:33 PM,103.091,18.616
4931,08/21/18 12:25:34 PM,103.091,18.616
4932,08/21/18 12:25:35 PM,103.091,18.616
4933,08/21/18 12:25:36 PM,103.087,18.521
4934,08/21/18 12:25:37 PM,103.102,18.521
4935,08/21/18 12:25:38 PM,103.087,18.521
4936,08/21/18 12:25:39 PM,103.087,18.521
4937,08/21/18 12:25:40 PM,103.087,18.521
4938,08/21/18 12:25:41 PM,103.087,18.521
4939,08/21/18 12:25:42 PM,103.087,18.521
4940,08/21/18 12:25:43 PM,103.087,18.521
4941,08/21/18 12:25:44 PM,103.087,18.521
4942,08/21/18 12:25:45 PM,103.071,18.521
4943,08/21/18 12:25:46 PM,103.087,18.521
4944,08/21/18 12:25:47 PM,103.087,18.521
4945,08/21/18 12:25:48 PM,103.087,18.521
4946,08/21/18 12:25:49 PM,103.087,18.521
4947,08/21/18 12:25:50 PM,103.071,18.521
4948,08/21/18 12:25:51 PM,103.071,18.521
4949,08/21/18 12:25:52 PM,103.071,18.521
4950,08/21/18 12:25:53 PM,103.087,18.521
4951,08/21/18 12:25:54 PM,103.087,18.521
4952,08/21/18 12:25:55 PM,103.087,18.521
4953,08/21/18 12:25:56 PM,103.087,18.521
4954,08/21/18 12:25:57 PM,103.071,18.521
4955,08/21/18 12:25:58 PM,103.087,18.521
4956,08/21/18 12:25:59 PM,103.087,18.521
4957,08/21/18 12:26:00 PM,103.087,18.521
4958,08/21/18 12:26:01 PM,103.102,18.521
4959,08/21/18 12:26:02 PM,103.087,18.521
4960,08/21/18 12:26:03 PM,103.087,18.521
4961,08/21/18 12:26:04 PM,103.087,18.521
4962,08/21/18 12:26:05 PM,103.087,18.521
4963,08/21/18 12:26:06 PM,103.087,18.521
4964,08/21/18 12:26:07 PM,103.087,18.521
4965,08/21/18 12:26:08 PM,103.087,18.521
4966,08/21/18 12:26:09 PM,103.087,18.521
4967,08/21/18 12:26:10 PM,103.087,18.521
4968,08/21/18 12:26:11 PM,103.087,18.521
4969,08/21/18 12:26:12 PM,103.087,18.521
4970,08/21/18 12:26:13 PM,103.087,18.521
4971,08/21/18 12:26:14 PM,103.083,18.426
4972,08/21/18 12:26:15 PM,103.087,18.521
4973,08/21/18 12:26:16 PM,103.083,18.426
4974,08/21/18 12:26:17 PM,103.083,18.426
4975,08/21/18 12:26:18 PM,103.083,18.426
4976,08/21/18 12:26:19 PM,103.083,18.426
4977,08/21/18 12:26:20 PM,103.083,18.426
4978,08/21/18 12:26:21 PM,103.083,18.426
4979,08/21/18 12:26:22 PM,103.083,18.426
4980,08/21/18 12:26:23 PM,103.083,18.426
4981,08/21/18 12:26:24 PM,103.083,18.426
4982,08/21/18 12:26:25 PM,103.083,18.426
4983,08/21/18 12:26:26 PM,103.083,18.426
4984,08/21/18 12:26:27 PM,103.098,18.426
4985,08/21/18 12:26:28 PM,103.098,18.426
4986,08/21/18 12:26:29 PM,103.083,18.426
4987,08/21/18 12:26:30 PM,103.083,18.426
4988,08/21/18 12:26:31 PM,103.083,18.426
4989,08/21/18 12:26:32 PM,103.083,18.426
4990,08/21/18 12:26:33 PM,103.083,18.426
4991,08/21/18 12:26:34 PM,103.098,18.426
4992,08/21/18 12:26:35 PM,103.083,18.426
4993,08/21/18 12:26:36 PM,103.083,18.426
4994,08/21/18 12:26:37 PM,103.083,18.426
4995,08/21/18 12:26:38 PM,103.083,18.426
4996,08/21/18 12:26:39 PM,103.083,18.426
4997,08/21/18 12:26:40 PM,103.098,18.426
4998,08/21/18 12:26:41 PM,103.098,18.426
4999,08/21/18 12:26:42 PM,103.083,18.426
5000,08/21/18 12:26:43 PM,103.083,18.426
5001,08/21/18 12:26:44 PM,103.083,18.426
5002,08/21/18 12:26:45 PM,103.083,18.426
5003,08/21/18 12:26:46 PM,103.083,18.426
5004,08/21/18 12:26:47 PM,103.083,18.426
5005,08/21/18 12:26:48 PM,103.083,18.426
5006,08/21/18 12:26:49 PM,103.083,18.426
5007,08/21/18 12:26:50 PM,103.083,18.426
5008,08/21/18 12:26:51 PM,103.083,18.426
5009,08/21/18 12:26:52 PM,103.083,18.426
5010,08/21/18 12:26:53 PM,103.083,18.426
5011,08/21/18 12:26:54 PM,103.083,18.426
5012,08/21/18 12:26:55 PM,103.083,18.426
5013,08/21/18 12:26:56 PM,103.098,18.426
5014,08/21/18 12:26:57 PM,103.083,18.426
5015,08/21/18 12:26:58 PM,103.079,18.331
5016,08/21/18 12:26:59 PM,103.079,18.331
5017,08/21/18 12:27:00 PM,103.079,18.331
5018,08/21/18 12:27:01 PM,103.079,18.331
5019,08/21/18 12:27:02 PM,103.079,18.331
5020,08/21/18 12:27:03 PM,103.079,18.331
5021,08/21/18 12:27:04 PM,103.079,18.331
5022,08/21/18 12:27:05 PM,103.079,18.331
5023,08/21/18 12:27:06 PM,103.079,18.331
5024,08/21/18 12:27:07 PM,103.079,18.331
5025,08/21/18 12:27:08 PM,103.063,18.331
5026,08/21/18 12:27:09 PM,103.079,18.331
5027,08/21/18 12:27:10 PM,103.079,18.331
5028,08/21/18 12:27:11 PM,103.079,18.331
5029,08/21/18 12:27:12 PM,103.079,18.331
5030,08/21/18 12:27:13 PM,103.079,18.331
5031,08/21/18 12:27:14 PM,103.079,18.331
5032,08/21/18 12:27:15 PM,103.079,18.331
5033,08/21/18 12:27:16 PM,103.079,18.331
5034,08/21/18 12:27:17 PM,103.079,18.331
